0,7
0,736
0,772
0,807
0,843
0,878
0,913
0,948
0,983
1,018
1,052
1,086
1,12
1,154
1,188
1,222
1,256
1,289
1,322
1,355
1,388
1,421
1,453
1,486
1,518
1,55
1,582
1,614
1,645
1,677
1,708
1,739
1,77
1,801
1,832
1,862
1,892
1,922
1,952
1,982
2,012
2,042
2,071
2,1
2,129
2,158
2,187
2,215
2,244
2,272
2,3
2,328
2,356
2,383
2,411
2,438
2,465
2,492
2,519
2,546
2,572
2,598
2,624
2,65
2,676
2,702
2,728
2,753
2,778
2,803
2,828
2,853
2,877
2,902
2,926
2,95
2,974
2,998
3,021
3,045
3,068
3,091
3,114
3,137
3,16
3,182
3,204
3,226
3,248
3,27
3,292
3,314
3,335
3,356
3,377
3,398
3,419
3,439
3,46
3,48
3,5
3,52
3,54
3,559
3,579
3,598
3,617
3,636
3,655
3,674
3,692
3,71
3,728
3,746
3,764
3,782
3,8
3,817
3,834
3,851
3,868
3,885
3,901
3,918
3,934
3,95
3,966
3,982
3,997
4,013
4,028
4,043
4,058
4,073
4,088
4,102
4,116
4,13
4,144
4,158
4,172
4,186
4,199
4,212
4,225
4,238
4,251
4,263
4,276
4,288
4,3
4,312
4,324
4,335
4,347
4,358
4,369
4,38
4,391
4,402
4,412
4,422
4,432
4,442
4,452
4,462
4,472
4,481
4,49
4,499
4,508
4,517
4,525
4,534
4,542
4,55
4,558
4,566
4,573
4,581
4,588
4,595
4,602
4,609
4,616
4,622
4,628
4,634
4,64
4,646
4,652
4,658
4,663
4,668
4,673
4,678
4,683
4,687
4,692
4,696
4,7
4,704
4,708
4,711
4,715
4,718
4,721
4,724
4,727
4,73
4,732
4,734
4,736
4,738
4,74
4,742
4,744
4,745
4,746
4,747
4,748
4,749
4,749
4,75
4,75
4,75
4,75
4,75
4,749
4,749
4,748
4,747
4,746
4,745
4,744
4,742
4,74
4,738
4,736
4,734
4,732
4,73
4,727
4,724
4,721
4,718
4,715
4,711
4,708
4,704
4,7
4,696
4,692
4,687
4,683
4,678
4,673
4,668
4,663
4,658
4,652
4,646
4,64
4,634
4,628
4,622
4,616
4,609
4,602
4,595
4,588
4,581
4,573
4,566
4,558
4,55
4,542
4,534
4,525
4,517
4,508
4,499
4,49
4,481
4,472
4,462
4,452
4,442
4,432
4,422
4,412
4,402
4,391
4,38
4,369
4,358
4,347
4,335
4,324
4,312
4,3
4,288
4,276
4,263
4,251
4,238
4,225
4,212
4,199
4,186
4,172
4,158
4,144
4,13
4,116
4,102
4,088
4,073
4,058
4,043
4,028
4,013
3,997
3,982
3,966
3,95
3,934
3,918
3,901
3,885
3,868
3,851
3,834
3,817
3,8
3,782
3,764
3,746
3,728
3,71
3,692
3,674
3,655
3,636
3,617
3,598
3,579
3,559
3,54
3,52
3,5
3,48
3,46
3,439
3,419
3,398
3,377
3,356
3,335
3,314
3,292
3,27
3,248
3,226
3,204
3,182
3,16
3,137
3,114
3,091
3,068
3,045
3,021
2,998
2,974
2,95
2,926
2,902
2,877
2,853
2,828
2,803
2,778
2,753
2,728
2,702
2,676
2,65
2,624
2,598
2,572
2,546
2,519
2,492
2,465
2,438
2,411
2,383
2,356
2,328
2,3
2,272
2,244
2,215
2,187
2,158
2,129
2,1
2,071
2,042
2,012
1,982
1,952
1,922
1,892
1,862
1,832
1,801
1,77
1,739
1,708
1,677
1,645
1,614
1,582
1,55
1,518
1,486
1,453
1,421
1,388
1,355
1,322
1,289
1,256
1,222
1,188
1,154
1,12
1,086
1,052
1,018
0,983
0,948
0,913
0,878
0,843
0,807
0,772
0,736
0,7
0,664
0,628
0,591
0,555
0,518
0,481
0,444
0,407
0,37
0,332
0,294
0,256
0,218
0,18
0,142
0,104
0,065
0,026
-0,013
-0,052
-0,091
-0,131
-0,17
-0,21
-0,25
-0,29
-0,33
-0,371
-0,411
-0,452
-0,493
-0,534
-0,575
-0,616
-0,658
-0,7
-0,742
-0,784
-0,826
-0,868
-0,91
-0,953
-0,996
-1,039
-1,082
-1,125
-1,169
-1,212
-1,256
-1,3
-1,344
-1,388
-1,433
-1,477
-1,522
-1,567
-1,612
-1,657
-1,702
-1,748
-1,794
-1,84
-1,886
-1,932
-1,978
-2,024
-2,071
-2,118
-2,165
-2,212
-2,259
-2,307
-2,354
-2,402
-2,45
-2,498
-2,546
-2,595
-2,643
-2,692
-2,741
-2,79
-2,839
-2,888
-2,938
-2,988
-3,038
-3,088
-3,138
-3,188
-3,238
-3,289
-3,34
-3,391
-3,442
-3,493
-3,545
-3,596
-3,648
-3,7
-3,752
-3,804
-3,857
-3,909
-3,962
-4,015
-4,068
-4,121
-4,174
-4,228
-4,282
-4,336
-4,39
-4,444
-4,498
-4,552
-4,607
-4,662
-4,717
-4,772
-4,827
-4,883
-4,938
-4,994
-5,05
-5,106
-5,162
-5,219
-5,275
-5,332
-5,389
-5,446
-5,503
-5,56
-5,618
-5,676
-5,734
-5,792
-5,85
-5,908
-5,966
-6,025
-6,084
-6,143
-6,202
-6,261
-6,321
-6,38
-6,44
-6,5
-6,56
-6,62
-6,681
-6,741
-6,802
-6,863
-6,924
-6,985
-7,046
-7,108
-7,17
-7,232
-7,294
-7,356
-7,418
-7,48
-7,543
-7,606
-7,669
-7,732
-7,795
-7,859
-7,922
-7,986
-8,05
-8,114
-8,178
-8,243
-8,307
-8,372
-8,437
-8,502
-8,567
-8,632
-8,698
-8,764
-8,83
-8,896
-8,962
-9,028
-9,094
-9,161
-9,228
-9,295
-9,362
-9,429
-9,497
-9,564
-9,632
-9,7
-9,768
-9,836
-9,905
-9,973
-10,042
-10,111
-10,18
-10,249
-10,318
-10,388
-10,458
-10,528
-10,598
-10,668
-10,738
-10,808
-10,879
-10,95
-11,021
-11,092
-11,163
-11,235
-11,306
-11,378
-11,45
-11,522
-11,594
-11,667
-11,739
-11,812
-11,885
-11,958
-12,031
-12,104
-12,178
-12,252
-12,326
-12,4
-12,474
-12,548
-12,622
-12,697
-12,772
-12,847
-12,922
-12,997
-13,073
-13,148
-13,224
-13,3
-13,376
-13,452
-13,529
-13,605
-13,682
-13,759
-13,836
-13,913
-13,99
-14,068
-14,146
-14,224
-14,302
-14,38
-14,458
-14,536
-14,615
-14,694
-14,773
-14,852
-14,931
-15,011
-15,09
-15,17
-15,25
-15,33
-15,41
-15,491
-15,571
-15,652
-15,733
-15,814
-15,895
-15,976
-16,058
-16,14
-16,222
-16,304
-16,386
-16,468
-16,55
-16,633
-16,716
-16,799
-16,882
-16,965
-17,049
-17,132
-17,216
-17,3
-17,384
-17,468
-17,553
-17,637
-17,722
-17,807
-17,892
-17,977
-18,062
-18,148
-18,234
-18,32
-18,406
-18,492
-18,578
-18,664
-18,751
-18,838
-18,925
-19,012
-19,099
-19,187
-19,274
-19,362
-19,45
-19,538
-19,626
-19,715
-19,803
-19,892
-19,981
-20,07
-20,159
-20,248
-20,338
-20,428
-20,518
-20,608
-20,698
-20,788
-20,878
-20,969
-21,06
-21,151
-21,242
-21,333
-21,425
-21,516
-21,608
-21,7
-21,792
-21,884
-21,977
-22,069
-22,162
-22,255
-22,348
-22,441
-22,534
-22,628
-22,722
-22,816
-22,91
-23,004
-23,098
-23,192
-23,287
-23,382
-23,477
-23,572
-23,667
-23,763
-23,858
-23,954
-24,05
-24,146
-24,242
-24,339
-24,435
-24,532
-24,629
-24,726
-24,823
-24,92
-25,018
-25,116
-25,214
-25,312
-25,41
-25,508
-25,606
-25,705
-25,804
-25,903
-26,002
-26,101
-26,201
-26,3
-26,4
-26,5
-26,6
-26,7
-26,801
-26,901
-27,002
-27,103
-27,204
-27,305
-27,406
-27,508
-27,61
-27,712
-27,814
-27,916
-28,018
-28,12
-28,223
-28,326
-28,429
-28,532
-28,635
-28,739
-28,842
-28,946
-29,05
-29,154
-29,258
-29,363
-29,467
-29,572
-29,677
-29,782
-29,887
-29,992
-30,098
-30,204
-30,31
-30,416
-30,522
-30,628
-30,734
-30,841
-30,948
-31,055
-31,162
-31,269
-31,377
-31,484
-31,592
-31,7
-31,808
-31,916
-32,025
-32,133
-32,242
-32,351
-32,46
-32,569
-32,678
-32,788
-32,898
-33,008
-33,118
-33,228
-33,338
-33,448
-33,559
-33,67
-33,781
-33,892
-34,003
-34,115
-34,226
-34,338
-34,45
-34,562
-34,674
-34,787
-34,899
-35,012
-35,125
-35,238
-35,351
-35,464
-35,578
-35,692
-35,806
-35,92
-36,034
-36,148
-36,262
-36,377
-36,492
-36,607
-36,722
-36,837
-36,953
-37,068
-37,184
-37,3
-37,416
-37,532
-37,649
-37,765
-37,882
-37,999
-38,116
-38,233
-38,35
-38,468
-38,586
-38,704
-38,822
-38,94
-39,058
-39,176
-39,295
-39,414
-39,533
-39,652
-39,771
-39,891
-40,01
-40,13
-40,25
-40,37
-40,49
-40,611
-40,731
-40,852
-40,973
-41,094
-41,215
-41,336
-41,458
-41,58
-41,702
-41,824
-41,946
-42,068
-42,19
-42,313
-42,436
-42,559
-42,682
-42,805
-42,929
-43,052
-43,176
-43,3
