1
6,778
6,748
6,719
6,689
6,659
6,629
6,598
6,567
6,536
6,505
6,473
6,441
6,409
6,376
6,343
6,31
6,277
6,243
6,21
6,175
6,141
6,106
6,071
6,036
6,001
5,965
5,929
5,892
5,856
5,819
5,782
5,744
5,707
5,669
5,63
5,592
5,553
5,514
5,474
5,435
5,395
5,355
5,314
5,273
5,232
5,191
5,149
5,107
5,065
5,022
4,98
4,937
4,893
4,85
4,806
4,761
4,717
4,672
4,627
4,582
4,536
4,49
4,444
4,397
4,35
4,303
4,256
4,208
4,16
4,112
4,064
4,015
3,966
3,916
3,866
3,816
3,766
3,716
3,665
3,614
3,562
3,51
3,458
3,406
3,353
3,3
3,247
3,193
3,14
3,086
3,031
2,976
2,921
2,866
2,81
2,754
2,698
2,642
2,585
2,528
2,47
2,413
2,355
2,296
2,238
2,179
2,119
2,06
2
1,94
1,879
1,819
1,758
1,696
1,635
1,573
1,51
1,448
1,385
1,322
1,258
1,194
1,13
1,066
1,001
0,936
0,87
0,805
0,739
0,672
0,606
0,539
0,472
0,404
0,336
0,268
0,2
0,131
0,062
-0,008
-0,077
-0,148
-0,218
-0,289
-0,36
-0,431
-0,503
-0,575
-0,647
-0,719
-0,792
-0,866
-0,939
-1,013
-1,087
-1,162
-1,236
-1,312
-1,387
-1,463
-1,539
-1,615
-1,692
-1,769
-1,847
-1,924
-2,002
-2,081
-2,159
-2,238
-2,318
-2,397
-2,477
-2,558
-2,638
-2,719
-2,8
-2,882
-2,964
-3,046
-3,129
-3,212
-3,295
-3,379
-3,463
-3,547
-3,631
-3,716
-3,801
-3,887
-3,973
-4,059
-4,146
-4,233
-4,32
-4,407
-4,495
-4,583
-4,672
-4,761
-4,85
-4,94
-5,03
-5,12
-5,21
-5,301
-5,393
-5,484
-5,576
-5,668
-5,761
-5,854
-5,947
-6,041
-6,135
-6,229
-6,323
-6,418
-6,514
-6,609
-6,705
-6,802
-6,898
-6,995
-7,093
-7,19
-7,288
-7,387
-7,486
-7,585
-7,684
-7,784
-7,884
-7,984
-8,085
-8,186
-8,288
-8,39
-8,492
-8,594
-8,697
-8,8
-8,904
-9,008
-9,112
-9,217
-9,322
-9,427
-9,533
-9,639
-9,745
-9,852
-9,959
-10,067
-10,174
-10,282
-10,391
-10,5
-10,609
-10,719
-10,828
-10,939
-11,049
-11,16
-11,272
-11,383
-11,495
-11,608
-11,721
-11,834
-11,947
-12,061
-12,175
-12,29
-12,405
-12,52
-12,636
-12,752
-12,868
-12,985
-13,102
-13,219
-13,337
-13,455
-13,574
-13,693
-13,812
-13,931
-14,051
-14,172
-14,292
-14,414
-14,535
-14,657
-14,779
-14,901
-15,024
-15,148
-15,271
-15,395
-15,52
-15,644
-15,77
-15,895
-16,021
-16,147
-16,274
-16,401
-16,528
-16,656
-16,784
-16,912
-17,041
-17,17
-17,3
-17,43
-17,56
-17,691
-17,822
-17,953
-18,085
-18,217
-18,35
-18,483
-18,616
-18,75
-18,884
-19,018
-19,153
-19,288
-19,424
-19,56
-19,696
-19,833
-19,97
-20,107
-20,245
-20,384
-20,522
-20,661
-20,801
-20,94
-21,08
-21,221
-21,362
-21,503
-21,645
-21,787
-21,929
-22,072
-22,215
-22,359
-22,503
-22,647
-22,792
-22,937
-23,083
-23,229
-23,375
-23,522
-23,669
-23,816
-23,964
-24,112
-24,261
-24,41
-24,559
-24,709
-24,859
-25,01
-25,161
-25,312
-25,464
-25,616
-25,769
-25,922
-26,075
-26,229
-26,383
-26,538
-26,692
-26,848
-27,004
-27,16
-27,316
-27,473
-27,63
-27,788
-27,946
-28,105
-28,263
-28,423
-28,582
-28,743
-28,903
-29,064
-29,225
-29,387
-29,549
-29,711
-29,874
-30,038
-30,201
-30,365
-30,53
-30,695
-30,86
-31,026
-31,192
-31,359
-31,525
-31,693
-31,861
-32,029
-32,197
-32,366
-32,536
-32,705
-32,875
-33,046
-33,217
-33,388
-33,56
-33,733
-33,905
-34,078
-34,252
-34,426
-34,6
-34,774
-34,95
-35,125
-35,301
-35,477
-35,654
-35,831
-36,009
-36,187
-36,365
-36,544
-36,723
-36,903
-37,083
-37,264
-37,444
-37,626
-37,807
-37,99
-38,172
-38,355
-38,539
-38,722
-38,907
-39,091
-39,276
-39,462
-39,648
-39,834
-40,021
-40,208
-40,396
-40,584
-40,772
-40,961
-41,15
-41,34
-41,53
-41,721
-41,912
-42,103
-42,295
-42,487
-42,68
-42,873
-43,067
-43,261
-43,455
-43,65
-43,845
-44,041
-44,237
-44,434
-44,631
-44,828
-45,026
-45,224
-45,423
-45,622
-45,822
-46,022
-46,222
-46,423
-46,624
-46,826
-47,028
-47,231
-47,434
-47,637
-47,841
-48,045
-48,25
-48,455
-48,661
-48,867
-49,074
-49,281
-49,488
-49,696
-49,904
-50,113
-50,322
-50,531
-50,741
-50,952
-51,163
-51,374
-51,586
-51,798
-52,011
-52,224
-52,437
-52,651
-52,866
-53,081
-53,296
-53,512
-53,728
-53,945
-54,162
-54,379
-54,597
-54,816
-55,035
-55,254
-55,474
-55,694
-55,915
-56,136
-56,357
-56,579
-56,802
-57,025
-57,248
-57,472
-57,696
-57,921
-58,146
-58,371
-58,598
-58,824
-59,051
-59,278
-59,506
-59,735
-59,963
-60,193
-60,422
-60,652
-60,883
-61,114
-61,346
-61,578
-61,81
-62,043
-62,276
-62,51
-62,744
-62,979
-63,214
-63,45
-63,686
-63,922
-64,159
-64,397
-64,635
-64,873
-65,112
-65,351
-65,591
-65,831
-66,072
-66,313
-66,555
-66,797
-67,039
-67,282
-67,526
-67,77
-68,014
-68,259
-68,504
-68,75
-68,996
-69,243
-69,49
-69,738
-69,986
-70,234
-70,484
-70,733
-70,983
-71,234
-71,484
-71,736
-71,988
-72,24
-72,493
-72,746
-73
